Age,Gender,Annual_Income_USD,City_Type,Daily_Commute_km,Number_of_Cars_Owned,Current_Car_Type,Charging_Stations_Near_Home,Charging_Stations_Near_Work,Home_Charging_Possible,Environmental_Concern_Level,Subsidy_Available,Range_Anxiety_Level,Total_Charging_Stations,Income_Per_Car,Long_Commute,High_Environment,High_Range_Anxiety,Home_Charging,Government_Support,Charging_Access,Income_Environment,Commute_Range,Will_Buy_EV
31,1,94124.0,2,62.6,2.0,1,13,16,1,5.0,1,1,29,31374.666666666668,1,1,1,1,1,14.2,564744.0,125.2,1
26,1,42798.0,1,35.1,2.0,0,1,6,1,4.0,1,1,7,14266.0,0,1,1,1,1,3.0000000000000004,213990.0,70.2,1
62,1,84301.0,2,90.1,1.0,1,11,14,1,2.0,1,1,25,42150.5,1,0,1,1,1,12.2,252903.0,180.2,0
67,0,31568.0,0,24.5,3.0,1,0,2,1,2.0,1,1,2,7892.0,0,0,1,1,1,0.8,94704.0,49.0,0
59,1,114515.0,1,82.0,2.0,1,5,6,1,3.0,0,1,11,38171.666666666664,1,1,1,1,0,5.4,458060.0,164.0,0
41,0,30000.0,1,50.8,2.0,2,7,1,1,2.0,0,1,8,10000.0,1,0,1,1,0,4.6000000000000005,90000.0,101.6,0
60,1,49837.0,2,31.6,2.0,2,10,13,0,1.0,1,1,23,16612.333333333332,0,0,1,0,1,11.2,99674.0,63.2,0
46,0,97373.0,0,67.7,1.0,1,1,3,1,2.0,1,1,4,48686.5,1,0,1,1,1,1.8000000000000003,292119.0,135.4,0
58,1,76802.0,1,53.0,2.0,1,4,3,0,3.0,1,1,7,25600.666666666668,1,1,1,0,1,3.6,307208.0,106.0,0
28,0,96198.0,1,25.8,3.5,2,1,7,1,4.0,1,1,8,21377.333333333332,0,1,1,1,1,3.4000000000000004,480990.0,51.6,0
48,1,61888.0,0,5.0,1.0,1,0,3,0,1.0,1,1,3,30944.0,0,0,1,0,1,1.2000000000000002,123776.0,10.0,0
69,0,30000.0,2,12.2,1.0,2,10,8,1,2.0,0,1,18,15000.0,0,0,1,1,0,9.2,90000.0,24.4,0
61,1,93552.0,1,58.9,1.0,0,0,3,1,2.0,1,1,3,46776.0,1,0,1,1,1,1.2000000000000002,280656.0,117.8,1
68,1,122282.0,1,23.2,2.0,2,1,8,0,3.0,0,1,9,40760.666666666664,0,1,1,0,0,3.8000000000000003,489128.0,46.4,0
49,2,101268.0,0,51.2,2.0,1,1,2,1,5.0,0,1,3,33756.0,1,1,1,1,0,1.4,607608.0,102.4,0
52,0,99851.0,2,78.8,1.0,3,14,19,1,5.0,0,1,33,49925.5,1,1,1,1,0,16.0,599106.0,157.6,0
43,1,105722.0,0,47.9,1.0,2,0,0,1,2.0,1,1,0,52861.0,1,0,1,1,1,0.0,317166.0,95.8,0
51,1,59190.0,2,15.5,1.0,3,12,18,0,3.0,1,1,30,29595.0,0,1,1,0,1,14.399999999999999,236760.0,31.0,0
36,0,64989.0,1,37.3,3.0,2,1,7,1,4.0,1,1,8,16247.25,0,1,1,1,1,3.4000000000000004,324945.0,74.6,0
63,1,168218.0,1,15.2,1.0,3,3,9,1,5.0,1,1,12,84109.0,0,1,1,1,1,5.4,1009308.0,30.4,1
37,2,87328.0,1,5.0,1.0,2,5,2,1,2.0,0,1,7,43664.0,0,0,1,1,0,3.8,261984.0,10.0,0
31,1,61701.0,2,38.9,1.0,0,2,14,1,3.0,0,1,16,30850.5,0,1,1,1,0,6.800000000000001,246804.0,77.8,0
25,1,110227.0,0,31.6,1.0,1,2,2,1,2.0,1,1,4,55113.5,0,0,1,1,1,2.0,330681.0,63.2,0
40,1,103466.0,1,47.5,2.0,3,7,4,1,5.0,1,1,11,34488.666666666664,1,1,1,1,1,5.800000000000001,620796.0,95.0,1
43,2,107561.0,1,26.2,2.0,2,1,3,1,1.0,1,1,4,35853.666666666664,0,0,1,1,1,1.8000000000000003,215122.0,52.4,0
31,1,123547.0,2,27.7,3.5,1,5,10,0,5.0,0,1,15,27454.88888888889,0,1,1,0,0,7.0,741282.0,55.4,0
54,0,53506.0,2,9.4,2.0,2,7,18,1,3.0,0,1,25,17835.333333333332,0,1,1,1,0,11.4,214024.0,18.8,0
36,0,53951.0,1,9.1,2.0,2,1,1,1,1.0,1,1,2,17983.666666666668,0,0,1,1,1,1.0,107902.0,18.2,0
49,1,103006.0,2,37.1,2.0,2,3,15,1,5.0,1,1,18,34335.333333333336,0,1,1,1,1,7.8,618036.0,74.2,1
67,1,66642.0,1,48.3,2.0,2,5,9,0,3.0,1,1,14,22214.0,1,1,1,0,1,6.6,266568.0,96.6,1
62,1,67075.0,1,55.8,2.0,0,6,2,1,4.0,1,1,8,22358.333333333332,1,1,1,1,1,4.3999999999999995,335375.0,111.6,0
38,0,98364.0,2,11.3,1.0,1,6,11,0,1.0,1,1,17,49182.0,0,0,1,0,1,8.0,196728.0,22.6,0
30,1,36796.0,1,10.5,1.0,2,1,4,1,4.0,1,1,5,18398.0,0,1,1,1,1,2.2,183980.0,21.0,0
69,1,53387.0,2,31.9,2.0,2,4,16,1,4.0,0,1,20,17795.666666666668,0,1,1,1,0,8.8,266935.0,63.8,0
67,0,30000.0,2,59.4,3.0,0,8,14,0,2.0,0,1,22,7500.0,1,0,1,0,0,10.4,90000.0,118.8,0
25,0,78339.0,0,23.3,2.0,3,2,0,1,3.0,1,1,2,26113.0,0,1,1,1,1,1.2,313356.0,46.6,0
45,1,75316.0,2,38.3,1.0,2,3,16,0,1.0,0,1,19,37658.0,0,0,1,0,0,8.2,150632.0,76.6,0
47,0,84999.0,1,32.9,2.0,0,1,4,1,2.0,0,1,5,28333.0,0,0,1,1,0,2.2,254997.0,65.8,0
35,1,98797.0,2,45.2,1.0,2,5,9,0,2.0,0,1,14,49398.5,1,0,1,0,0,6.6,296391.0,90.4,0
43,0,94036.0,2,58.4,2.0,0,4,9,0,5.0,1,1,13,31345.333333333332,1,1,1,0,1,6.0,564216.0,116.8,0
67,1,76388.0,1,89.7,2.0,1,6,2,1,1.0,1,1,8,25462.666666666668,1,0,1,1,1,4.3999999999999995,152776.0,179.4,0
40,0,60093.0,2,28.1,3.0,3,13,17,0,3.0,1,1,30,15023.25,0,1,1,0,1,14.600000000000001,240372.0,56.2,0
26,0,122193.0,2,5.0,3.5,3,7,7,0,5.0,1,1,14,27154.0,0,1,1,0,1,7.0,733158.0,10.0,0
67,1,115260.0,2,47.4,1.0,3,4,9,1,4.0,0,1,13,57630.0,1,1,1,1,0,6.0,576300.0,94.8,0
63,1,64202.0,1,39.5,2.0,1,7,7,1,5.0,0,1,14,21400.666666666668,0,1,1,1,0,7.0,385212.0,79.0,0
54,0,128064.0,2,56.0,1.0,2,14,3,0,4.0,0,1,17,64032.0,1,1,1,0,0,9.600000000000001,640320.0,112.0,0
63,0,30000.0,1,69.4,1.0,0,3,9,1,5.0,1,1,12,15000.0,1,1,1,1,1,5.4,180000.0,138.8,0
44,1,38909.0,1,60.6,3.0,0,2,2,1,2.0,0,1,4,9727.25,1,0,1,1,0,2.0,116727.0,121.2,0
59,0,40402.0,2,55.3,1.0,1,8,17,0,4.0,0,1,25,20201.0,1,1,1,0,0,11.600000000000001,202010.0,110.6,0
34,1,70886.0,2,80.4,1.0,2,14,16,0,1.0,0,1,30,35443.0,1,0,1,0,0,14.8,141772.0,160.8,0
50,0,125998.0,1,24.7,2.0,0,1,9,1,2.0,1,1,10,41999.333333333336,0,0,1,1,1,4.2,377994.0,49.4,0
45,1,62391.0,1,35.9,2.0,2,4,7,1,3.0,0,1,11,20797.0,0,1,1,1,0,5.2,249564.0,71.8,0
48,1,30000.0,2,43.0,2.0,1,3,14,0,1.0,1,1,17,10000.0,1,0,1,0,1,7.4,60000.0,86.0,0
37,1,86435.0,1,42.6,3.0,1,5,9,1,3.0,1,1,14,21608.75,1,1,1,1,1,6.6,345740.0,85.2,0
40,0,78525.0,0,58.9,2.0,1,0,1,1,1.0,0,1,1,26175.0,1,0,1,1,0,0.4,157050.0,117.8,0
51,1,46357.0,1,14.6,2.0,0,6,9,1,3.0,1,1,15,15452.333333333334,0,1,1,1,1,7.199999999999999,185428.0,29.2,0
61,0,48080.0,1,8.6,1.0,2,3,8,1,4.0,1,1,11,24040.0,0,1,1,1,1,5.0,240400.0,17.2,1
46,0,91328.0,2,76.8,2.0,1,14,7,0,1.0,1,1,21,30442.666666666668,1,0,1,0,1,11.200000000000001,182656.0,153.6,0
62,1,100453.0,2,50.1,3.0,2,14,15,1,4.0,0,1,29,25113.25,1,1,1,1,0,14.4,502265.0,100.2,0
63,1,68719.0,2,80.7,3.0,1,14,9,0,4.0,1,1,23,17179.75,1,1,1,0,1,12.0,343595.0,161.4,0
42,1,120573.0,0,40.1,2.0,2,1,2,1,3.0,1,1,3,40191.0,0,1,1,1,1,1.4,482292.0,80.2,0
53,1,79644.0,2,40.2,2.0,3,9,14,0,3.0,0,1,23,26548.0,1,1,1,0,0,11.0,318576.0,80.4,0
30,0,144772.0,2,22.6,1.0,0,5,18,0,1.0,1,1,23,72386.0,0,0,1,0,1,10.2,289544.0,45.2,0
37,1,44686.0,1,12.8,3.0,2,5,1,1,3.0,1,1,6,11171.5,0,1,1,1,1,3.4,178744.0,25.6,1
38,0,54878.0,2,45.1,2.0,2,8,17,0,2.0,1,1,25,18292.666666666668,1,0,1,0,1,11.600000000000001,164634.0,90.2,0
25,0,86503.0,2,22.4,1.0,1,3,11,0,2.0,0,1,14,43251.5,0,0,1,0,0,6.2,259509.0,44.8,0
62,0,69975.0,2,60.2,1.0,0,14,16,0,2.0,1,1,30,34987.5,1,0,1,0,1,14.8,209925.0,120.4,1
26,1,84308.0,0,45.2,1.0,1,2,0,1,5.0,1,1,2,42154.0,1,1,1,1,1,1.2,505848.0,90.4,0
68,1,99080.0,0,91.7,2.0,2,2,2,1,5.0,1,1,4,33026.666666666664,1,1,1,1,1,2.0,594480.0,183.4,0
33,1,76381.0,1,55.6,1.0,0,7,4,1,4.0,1,1,11,38190.5,1,1,1,1,1,5.800000000000001,381905.0,111.2,0
64,1,90337.0,2,56.4,2.0,2,2,14,1,3.0,1,1,16,30112.333333333332,1,1,1,1,1,6.800000000000001,361348.0,112.8,0
54,1,139549.0,1,32.3,2.0,2,2,1,0,1.0,0,1,3,46516.333333333336,0,0,1,0,0,1.6,279098.0,64.6,0
68,1,30000.0,2,19.0,3.0,1,13,15,0,4.0,0,1,28,7500.0,0,1,1,0,0,13.8,150000.0,38.0,0
29,1,114739.0,1,20.5,1.0,3,4,4,1,1.0,0,1,8,57369.5,0,0,1,1,0,4.0,229478.0,41.0,0
30,1,75061.0,2,37.3,1.0,3,7,3,0,2.0,0,1,10,37530.5,0,0,1,0,0,5.4,225183.0,74.6,0
32,1,129137.0,2,66.1,3.5,1,7,11,1,1.0,0,1,18,28697.11111111111,1,0,1,1,0,8.600000000000001,258274.0,132.2,0
34,0,82189.0,2,53.0,1.0,1,8,19,0,4.0,0,1,27,41094.5,1,1,1,0,0,12.4,410945.0,106.0,0
49,1,87761.0,2,41.3,2.0,1,4,19,1,5.0,0,1,23,29253.666666666668,1,1,1,1,0,10.0,526566.0,82.6,0
55,1,131282.0,1,5.4,1.0,2,1,6,1,4.0,0,1,7,65641.0,0,1,1,1,0,3.0000000000000004,656410.0,10.8,0
62,1,125106.0,1,68.8,1.0,0,0,2,1,3.0,1,1,2,62553.0,1,1,1,1,1,0.8,500424.0,137.6,0
40,0,157700.0,1,24.6,2.0,1,1,4,1,1.0,1,1,5,52566.666666666664,0,0,1,1,1,2.2,315400.0,49.2,0
52,0,84708.0,2,5.0,1.0,2,2,13,0,2.0,0,1,15,42354.0,0,0,1,0,0,6.4,254124.0,10.0,0
39,0,128197.0,1,63.8,2.0,3,0,4,1,3.0,1,1,4,42732.333333333336,1,1,1,1,1,1.6,512788.0,127.6,0
33,1,129990.0,1,30.6,1.0,3,0,1,1,3.0,0,1,1,64995.0,0,1,1,1,0,0.4,519960.0,61.2,0
42,0,130382.0,2,5.0,1.0,3,2,10,0,5.0,1,1,12,65191.0,0,1,1,0,1,5.2,782292.0,10.0,0
50,1,82511.0,2,67.3,2.0,0,2,8,0,2.0,1,1,10,27503.666666666668,1,0,1,0,1,4.4,247533.0,134.6,0
40,1,93355.0,2,29.9,2.0,1,4,8,0,2.0,1,1,12,31118.333333333332,0,0,1,0,1,5.6,280065.0,59.8,0
40,1,116139.0,2,37.2,1.0,2,6,16,0,3.0,0,1,22,58069.5,0,1,1,0,0,10.0,464556.0,74.4,0
67,1,88628.0,2,45.4,1.0,2,13,5,0,3.0,1,1,18,44314.0,1,1,1,0,1,9.8,354512.0,90.8,0
31,1,63907.0,2,61.5,3.0,1,2,6,1,5.0,1,1,8,15976.75,1,1,1,1,1,3.6000000000000005,383442.0,123.0,1
37,0,75631.0,2,8.0,1.0,2,3,14,1,5.0,1,1,17,37815.5,0,1,1,1,1,7.4,453786.0,16.0,0
53,0,95280.0,1,27.5,1.0,1,0,6,1,5.0,1,1,6,47640.0,0,1,1,1,1,2.4000000000000004,571680.0,55.0,1
48,1,70319.0,2,56.1,2.0,2,2,3,0,4.0,0,1,5,23439.666666666668,1,1,1,0,0,2.4000000000000004,351595.0,112.2,0
37,1,75105.0,2,40.2,1.0,3,10,8,0,5.0,0,1,18,37552.5,1,1,1,0,0,9.2,450630.0,80.4,0
33,1,134936.0,0,15.6,2.0,1,0,0,1,1.0,1,1,0,44978.666666666664,0,0,1,1,1,0.0,269872.0,31.2,0
35,1,44987.0,2,16.7,1.0,0,13,16,1,3.0,1,1,29,22493.5,0,1,1,1,1,14.2,179948.0,33.4,0
66,1,109530.0,2,51.0,2.0,1,6,19,0,3.0,1,1,25,36510.0,1,1,1,0,1,11.2,438120.0,102.0,0
66,1,103799.0,1,25.9,1.0,2,5,2,1,2.0,1,1,7,51899.5,0,0,1,1,1,3.8,311397.0,51.8,0
58,1,44307.0,1,30.7,1.0,2,7,7,1,3.0,1,1,14,22153.5,0,1,1,1,1,7.0,177228.0,61.4,0
27,0,118709.0,2,24.3,3.5,1,10,3,0,3.0,0,1,13,26379.777777777777,0,1,1,0,0,7.2,474836.0,48.6,0
56,0,51375.0,2,15.4,2.0,3,14,3,0,4.0,0,1,17,17125.0,0,1,1,0,0,9.600000000000001,256875.0,30.8,0
57,0,117510.0,1,52.8,2.0,2,7,8,0,1.0,1,1,15,39170.0,1,0,1,0,1,7.4,235020.0,105.6,0
26,0,63110.0,2,58.3,1.0,3,9,8,0,3.0,1,1,17,31555.0,1,1,1,0,1,8.6,252440.0,116.6,0
36,1,89972.0,0,55.9,2.0,2,0,0,1,4.0,0,1,0,29990.666666666668,1,1,1,1,0,0.0,449860.0,111.8,0
44,0,104663.0,0,41.2,1.0,1,0,2,0,2.0,1,1,2,52331.5,1,0,1,0,1,0.8,313989.0,82.4,0
35,1,87338.0,1,11.3,2.0,1,1,8,1,4.0,0,1,9,29112.666666666668,0,1,1,1,0,3.8000000000000003,436690.0,22.6,0
66,0,79846.0,1,20.0,1.0,1,5,2,1,2.0,0,1,7,39923.0,0,0,1,1,0,3.8,239538.0,40.0,0
32,0,79723.0,0,35.2,2.0,1,0,1,1,1.0,1,1,1,26574.333333333332,0,0,1,1,1,0.4,159446.0,70.4,0
52,0,155281.0,2,60.7,1.0,0,8,5,1,1.0,1,1,13,77640.5,1,0,1,1,1,6.8,310562.0,121.4,0
54,1,85689.0,1,42.6,1.0,1,0,8,1,5.0,1,1,8,42844.5,1,1,1,1,1,3.2,514134.0,85.2,0
41,0,126131.0,0,102.8,1.0,0,0,3,1,1.0,0,1,3,63065.5,1,0,1,1,0,1.2000000000000002,252262.0,205.6,0
58,1,106747.0,2,24.9,1.0,0,2,10,0,1.0,1,1,12,53373.5,0,0,1,0,1,5.2,213494.0,49.8,0
31,1,71714.0,0,8.0,3.0,1,1,0,1,5.0,1,1,1,17928.5,0,1,1,1,1,0.6,430284.0,16.0,1
56,1,86629.0,2,38.7,2.0,2,2,17,1,1.0,0,1,19,28876.333333333332,0,0,1,1,0,8.0,173258.0,77.4,0
38,0,84065.0,2,17.4,1.0,2,3,13,1,5.0,0,1,16,42032.5,0,1,1,1,0,7.0,504390.0,34.8,0
31,1,87818.0,1,5.0,3.5,1,0,5,1,4.0,1,1,5,19515.11111111111,0,1,1,1,1,2.0,439090.0,10.0,0
52,1,84642.0,2,5.0,1.0,0,3,3,0,1.0,1,1,6,42321.0,0,0,1,0,1,3.0,169284.0,10.0,0
57,0,113784.0,2,85.0,1.0,2,11,5,0,1.0,0,1,16,56892.0,1,0,1,0,0,8.6,227568.0,170.0,0
36,1,78631.0,2,45.4,2.0,1,3,12,0,1.0,0,1,15,26210.333333333332,1,0,1,0,0,6.6000000000000005,157262.0,90.8,0
38,1,88603.0,1,70.3,1.0,1,5,9,0,2.0,1,1,14,44301.5,1,0,1,0,1,6.6,265809.0,140.6,0
55,0,32980.0,2,68.9,2.0,1,7,18,1,5.0,1,1,25,10993.333333333334,1,1,1,1,1,11.4,197880.0,137.8,1
61,1,108747.0,1,51.9,2.0,1,3,4,1,2.0,1,1,7,36249.0,1,0,1,1,1,3.4,326241.0,103.8,0
37,0,93726.0,1,12.5,1.0,1,3,6,0,1.0,1,1,9,46863.0,0,0,1,0,1,4.2,187452.0,25.0,0
66,0,65792.0,2,59.3,1.0,2,12,8,1,3.0,0,1,20,32896.0,1,1,1,1,0,10.399999999999999,263168.0,118.6,0
62,0,70779.0,2,5.0,3.0,1,7,7,1,1.0,0,1,14,17694.75,0,0,1,1,0,7.0,141558.0,10.0,0
62,2,174521.0,2,37.7,1.0,0,8,3,0,5.0,0,1,11,87260.5,0,1,1,0,0,6.0,1047126.0,75.4,1
31,1,93962.0,1,84.3,1.0,1,1,8,1,1.0,1,1,9,46981.0,1,0,1,1,1,3.8000000000000003,187924.0,168.6,0
64,0,73464.0,1,74.2,1.0,1,5,3,1,2.0,1,1,8,36732.0,1,0,1,1,1,4.2,220392.0,148.4,0
28,1,60411.0,2,28.4,1.0,1,3,11,0,5.0,0,1,14,30205.5,0,1,1,0,0,6.2,362466.0,56.8,0
43,1,63272.0,2,34.0,3.0,2,8,13,0,1.0,1,1,21,15818.0,0,0,1,0,1,10.0,126544.0,68.0,0
64,0,111362.0,2,55.1,1.0,2,11,3,0,3.0,0,1,14,55681.0,1,1,1,0,0,7.8,445448.0,110.2,0
34,0,62966.0,1,29.5,1.0,2,7,7,1,5.0,0,1,14,31483.0,0,1,1,1,0,7.0,377796.0,59.0,0
37,0,59180.0,2,28.3,3.0,2,6,3,0,3.0,0,1,9,14795.0,0,1,1,0,0,4.8,236720.0,56.6,0
55,0,128578.0,2,34.1,1.0,2,6,14,0,3.0,1,1,20,64289.0,0,1,1,0,1,9.2,514312.0,68.2,0
36,1,124399.0,0,41.5,3.0,2,1,1,1,1.0,1,1,2,31099.75,1,0,1,1,1,1.0,248798.0,83.0,0
56,0,30000.0,2,34.0,2.0,3,9,14,1,5.0,0,1,23,10000.0,0,1,1,1,0,11.0,180000.0,68.0,0
52,1,30000.0,2,20.7,1.0,0,5,12,1,1.0,0,1,17,15000.0,0,0,1,1,0,7.800000000000001,60000.0,41.4,0
49,1,45177.0,1,28.2,2.0,2,1,9,1,1.0,1,1,10,15059.0,0,0,1,1,1,4.2,90354.0,56.4,0
35,1,116449.0,2,19.4,1.0,1,10,9,1,2.0,1,1,19,58224.5,0,0,1,1,1,9.6,349347.0,38.8,0
25,0,109496.0,1,74.1,2.0,2,2,9,1,5.0,1,1,11,36498.666666666664,1,1,1,1,1,4.8,656976.0,148.2,1
36,1,113154.0,2,80.7,2.0,1,13,7,0,1.0,0,1,20,37718.0,1,0,1,0,0,10.6,226308.0,161.4,0
61,0,82028.0,2,40.2,1.0,2,12,18,1,4.0,0,1,30,41014.0,1,1,1,1,0,14.399999999999999,410140.0,80.4,0
37,0,73220.0,1,64.3,1.0,2,2,9,1,4.0,1,1,11,36610.0,1,1,1,1,1,4.8,366100.0,128.6,0
66,0,73965.0,1,61.4,3.5,2,6,8,0,2.0,1,1,14,16436.666666666668,1,0,1,0,1,6.8,221895.0,122.8,0
25,1,55347.0,2,86.6,1.0,2,12,7,1,1.0,0,1,19,27673.5,1,0,1,1,0,10.0,110694.0,173.2,0
25,0,92054.0,2,31.1,1.0,1,13,11,1,2.0,1,1,24,46027.0,0,0,1,1,1,12.2,276162.0,62.2,0
40,1,39436.0,2,53.4,2.0,1,14,19,0,5.0,0,1,33,13145.333333333334,1,1,1,0,0,16.0,236616.0,106.8,0
41,1,76983.0,1,60.1,3.0,0,4,9,0,4.0,0,1,13,19245.75,1,1,1,0,0,6.0,384915.0,120.2,1
50,0,174521.0,1,55.8,2.0,1,2,2,1,2.0,0,1,4,58173.666666666664,1,0,1,1,0,2.0,523563.0,111.6,0
63,1,41534.0,0,17.3,1.0,2,2,1,1,4.0,1,1,3,20767.0,0,1,1,1,1,1.6,207670.0,34.6,0
40,1,108685.0,1,30.7,3.0,2,6,4,0,5.0,1,1,10,27171.25,0,1,1,0,1,5.199999999999999,652110.0,61.4,0
46,1,74941.0,1,97.0,2.0,1,0,2,1,2.0,0,1,2,24980.333333333332,1,0,1,1,0,0.8,224823.0,194.0,0
59,0,51365.0,2,41.2,2.0,2,11,3,1,3.0,0,1,14,17121.666666666668,1,1,1,1,0,7.8,205460.0,82.4,0
55,0,75339.0,2,5.8,2.0,3,11,10,0,2.0,1,1,21,25113.0,0,0,1,0,1,10.6,226017.0,11.6,0
30,1,107470.0,2,35.7,2.0,0,4,15,0,3.0,0,1,19,35823.333333333336,0,1,1,0,0,8.4,429880.0,71.4,0
26,0,53099.0,1,31.0,2.0,0,5,9,1,2.0,0,1,14,17699.666666666668,0,0,1,1,0,6.6,159297.0,62.0,0
54,0,112142.0,2,28.6,1.0,1,6,11,1,5.0,0,1,17,56071.0,0,1,1,1,0,8.0,672852.0,57.2,0
33,2,37297.0,0,11.8,1.0,1,0,0,1,2.0,0,1,0,18648.5,0,0,1,1,0,0.0,111891.0,23.6,0
26,1,39473.0,1,79.4,2.0,2,6,4,1,3.0,1,1,10,13157.666666666666,1,1,1,1,1,5.199999999999999,157892.0,158.8,0
67,1,84899.0,0,42.0,3.0,0,0,0,1,1.0,0,1,0,21224.75,1,0,1,1,0,0.0,169798.0,84.0,0
54,1,72951.0,1,36.3,1.0,2,1,5,1,1.0,0,1,6,36475.5,0,0,1,1,0,2.6,145902.0,72.6,0
59,1,60375.0,1,49.3,1.0,1,4,1,1,2.0,0,1,5,30187.5,1,0,1,1,0,2.8,181125.0,98.6,0
56,1,87115.0,1,33.4,2.0,2,0,7,1,1.0,0,1,7,29038.333333333332,0,0,1,1,0,2.8000000000000003,174230.0,66.8,0
66,0,84778.0,1,75.0,2.0,3,2,8,1,4.0,1,1,10,28259.333333333332,1,1,1,1,1,4.4,423890.0,150.0,0
39,0,149076.0,2,40.2,1.0,2,12,9,0,2.0,0,1,21,74538.0,1,0,1,0,0,10.799999999999999,447228.0,80.4,0
49,0,88393.0,0,40.4,1.0,2,0,2,1,5.0,1,1,2,44196.5,1,1,1,1,1,0.8,530358.0,80.8,1
58,0,110239.0,2,35.9,2.0,1,2,7,0,1.0,1,1,9,36746.333333333336,0,0,1,0,1,4.0,220478.0,71.8,0
50,1,55365.0,0,24.8,2.0,2,2,0,1,3.0,1,1,2,18455.0,0,1,1,1,1,1.2,221460.0,49.6,0
48,0,65184.0,2,43.6,3.0,1,3,5,0,1.0,1,1,8,16296.0,1,0,1,0,1,3.8,130368.0,87.2,0
34,1,33968.0,2,76.5,2.0,1,14,16,0,2.0,1,1,30,11322.666666666666,1,0,1,0,1,14.8,101904.0,153.0,0
39,1,72441.0,1,46.3,2.0,0,0,4,1,2.0,1,1,4,24147.0,1,0,1,1,1,1.6,217323.0,92.6,0
49,1,79166.0,2,58.7,3.5,3,8,17,1,4.0,0,1,25,17592.444444444445,1,1,1,1,0,11.600000000000001,395830.0,117.4,0
26,0,72441.0,2,49.1,3.0,0,4,8,0,2.0,0,1,12,18110.25,1,0,1,0,0,5.6,217323.0,98.2,0
57,0,32480.0,2,64.1,2.0,2,9,9,0,2.0,1,1,18,10826.666666666666,1,0,1,0,1,9.0,97440.0,128.2,0
60,1,102624.0,2,40.2,3.0,0,3,13,1,3.0,1,1,16,25656.0,1,1,1,1,1,7.0,410496.0,80.4,0
41,2,96666.0,1,41.1,1.0,0,6,6,1,5.0,1,1,12,48333.0,1,1,1,1,1,6.0,579996.0,82.2,0
28,1,84926.0,2,5.0,3.0,2,7,4,0,5.0,1,1,11,21231.5,0,1,1,0,1,5.800000000000001,509556.0,10.0,1
46,0,106355.0,2,38.6,1.0,3,6,13,1,3.0,0,1,19,53177.5,0,1,1,1,0,8.8,425420.0,77.2,0
65,1,70523.0,1,44.1,3.0,1,7,5,1,4.0,1,1,12,17630.75,1,1,1,1,1,6.2,352615.0,88.2,0
35,0,162643.0,1,34.5,2.0,2,4,4,1,5.0,0,1,8,54214.333333333336,0,1,1,1,0,4.0,975858.0,69.0,0
43,1,58451.0,2,25.9,2.0,1,14,6,1,2.0,1,1,20,19483.666666666668,0,0,1,1,1,10.8,175353.0,51.8,0
47,1,89604.0,2,41.9,1.0,1,4,19,1,1.0,0,1,23,44802.0,1,0,1,1,0,10.0,179208.0,83.8,0
63,0,56131.0,2,8.2,1.0,2,7,14,0,1.0,0,1,21,28065.5,0,0,1,0,0,9.8,112262.0,16.4,0
57,1,47922.0,0,40.2,2.0,1,2,3,1,2.0,0,1,5,15974.0,1,0,1,1,0,2.4000000000000004,143766.0,80.4,0
28,0,30000.0,1,84.3,1.0,2,7,7,1,1.0,1,1,14,15000.0,1,0,1,1,1,7.0,60000.0,168.6,0
41,1,111873.0,2,22.1,3.5,1,7,13,0,5.0,0,1,20,24860.666666666668,0,1,1,0,0,9.4,671238.0,44.2,0
42,0,89322.0,0,18.8,1.0,2,1,0,1,1.0,1,1,1,44661.0,0,0,1,1,1,0.6,178644.0,37.6,0
63,0,123567.0,0,19.1,2.0,1,2,1,1,3.0,1,1,3,41189.0,0,1,1,1,1,1.6,494268.0,38.2,1
41,1,77397.0,2,70.2,1.0,2,4,17,0,1.0,1,1,21,38698.5,1,0,1,0,1,9.200000000000001,154794.0,140.4,0
32,1,91818.0,1,53.7,1.0,1,5,9,1,1.0,1,1,14,45909.0,1,0,1,1,1,6.6,183636.0,107.4,0
46,0,104726.0,0,26.3,2.0,1,1,2,1,5.0,1,1,3,34908.666666666664,0,1,1,1,1,1.4,628356.0,52.6,1
40,1,44355.0,2,5.0,3.0,2,3,16,0,2.0,1,1,19,11088.75,0,0,1,0,1,8.2,133065.0,10.0,0
33,0,112498.0,2,77.7,3.0,1,8,3,1,3.0,1,1,11,28124.5,1,1,1,1,1,6.0,449992.0,155.4,0
30,1,60492.0,1,8.6,2.0,0,5,3,1,1.0,0,1,8,20164.0,0,0,1,1,0,4.2,120984.0,17.2,0
51,0,68765.0,0,56.8,2.0,1,0,0,1,4.0,0,1,0,22921.666666666668,1,1,1,1,0,0.0,343825.0,113.6,0
52,1,100694.0,2,30.6,1.0,2,14,19,0,1.0,1,1,33,50347.0,0,0,1,0,1,16.0,201388.0,61.2,0
36,0,43983.0,2,23.5,1.0,3,8,13,0,4.0,1,1,21,21991.5,0,1,1,0,1,10.0,219915.0,47.0,0
43,1,107442.0,2,59.7,2.0,2,6,15,0,2.0,1,1,21,35814.0,1,0,1,0,1,9.6,322326.0,119.4,0
26,0,108248.0,1,7.7,2.0,0,1,3,1,3.0,0,1,4,36082.666666666664,0,1,1,1,0,1.8000000000000003,432992.0,15.4,0
48,0,53043.0,1,52.4,3.5,1,2,8,1,4.0,1,1,10,11787.333333333334,1,1,1,1,1,4.4,265215.0,104.8,0
